id,created_at,retweet_count,text
689843464951885824,2016-01-20 16:14:33,1797,b'Seven years ago I bet on American workers and the American auto industry. I\xe2\x80\x99d make that bet again any day of the week.'
689842173999640576,2016-01-20 16:09:25,1179,b'Cars and trucks made in the USA are more fuel efficient than ever before \xe2\x80\x93 and still the best in the world.'
689841261902098432,2016-01-20 16:05:48,1298,"b'American automakers have added more than 640,000 jobs since mid-2009 \xe2\x80\x93 the strongest job growth on record. https://t.co/kLruJgpZI1'"
689840513852137477,2016-01-20 16:02:49,1642,"b'In 2009, auto sales hit a 27-year low. Last year, they hit an all-time high. https://t.co/pDc8W8mtb5'"
689840000456794112,2016-01-20 16:00:47,2106,b'Headed to the Detroit Auto Show today to showcase how our auto industry has come roaring back from the financial crisis. Here are the stats:'
689100817580867584,2016-01-18 15:03:32,31812,"b""Today we honor a man who challenged us to bend the arc of the moral universe toward justice. Let's keep working to realize Dr. King's dream."""
687699148468977665,2016-01-14 18:13:48,1196,"b""Alright everyone, this was a lot of fun. Thanks for the great conversation. i'll be back soon!"""
687698858948726784,2016-01-14 18:12:39,694,"b""places to start - @GabbyGiffords's https://t.co/ATm1M4iMgU and @Everytown"""
687698446619312128,2016-01-14 18:11:01,715,b'great - we need well-meaning folks from all stripes to get info on how we can respect 2A and reduce gun violence https://t.co/dZ0vRltrZg'
687697711605272576,2016-01-14 18:08:05,1476,"b""the night aca passed; standing on truman balcony with all staff whod made it happen, knowing we'd helped millions. https://t.co/eUr3rZ3UN7"""
687697228895399937,2016-01-14 18:06:10,629,b'despite court cases like citizens united ill work with orgs/states across US to find new ways 2 reduce $ in politics https://t.co/fuTdewJcyh'
687695962198781953,2016-01-14 18:01:08,3054,"b'so we all need to speak out against bias and stereotypes, to protect the freedom of others, and our own as well.'"
687695621810032640,2016-01-14 17:59:47,1424,b'overwhelming majority of americans understand of diversity and religious pluralism is one of our greatest strengths  https://t.co/AM1JLoA1TI'
687695122327158785,2016-01-14 17:57:48,622,"b'health care inflation lowest in decades since ACA passed; problem is more costs passed to workers thru copays, etc. https://t.co/ElBcrjxa6L'"
687694645090844672,2016-01-14 17:55:54,3743,"b'love em all, but as a bulls fan got to go with mj. in baton rouge, just met lsu freshman ben simmons - will be great https://t.co/Du1gflVYp4'"
687694262226432000,2016-01-14 17:54:23,959,"b'new power plant rule reduces biggest source of CO2; now we need to invest in clean energy tech, energy efficiency. https://t.co/gQg3FEHXxo'"
687693536204996608,2016-01-14 17:51:30,835,b'new LA gov edwards just expanded medicaid; gets 1000s coverage &amp; helps the state budget. more states need to follow  https://t.co/08mDX2H4Pt'
687692698573082624,2016-01-14 17:48:10,2932,"b'Expanded pell grants, capped loan repayments at 10% income, but now want to also make 2 yrs community college free. https://t.co/RS9XFDpp9c'"
687692019372707840,2016-01-14 17:45:28,3158,"b'Before I start, wanted to share this. Liberia is now Ebola-free. Great example of what we can achieve when we lead. https://t.co/qjVcwg8tIi'"
687691919065915392,2016-01-14 17:45:04,1658,"b""Hey everyone! Ready to answer your questions here at McKinley High School in Baton Rouge. Let's do this. #AskPOTUS https://t.co/jA1MEbwcxg"""
687650227558326272,2016-01-14 14:59:24,1339,"b""Looking forward to hearing your ideas about what we can accomplish this year &amp; beyond. I'll answer your questions on #AskPOTUS at 12:30p ET."""
