id,created_at,text
749967992205742080,2016-07-04 14:07:57,"b""RT @JamesCleverly: Why I'm backing @TheresaMay2016 as the next leader of my party and our country. https://t.co/Er67wGmSDZ https://t.co/iOC\xe2\x80\xa6"""
749956914415538178,2016-07-04 13:23:56,"b""We need leadership to unite our country and @DavidMundellDCT is backing Theresa to secure Scotland's place in the UK https://t.co/qpEyHF0ma2"""
749955651162505217,2016-07-04 13:18:55,"b""RT @EricPickles: I'm voting for Theresa because we will all be safer with this sensible, trustworthy and totally decent person as PM https:\xe2\x80\xa6"""
749927223683985408,2016-07-04 11:25:57,"b""I'm delighted to have the support of @DavidDavisMP for my campaign to provide the strong, united leadership our country needs. Thank you -TM"""
749904637680029696,2016-07-04 09:56:12,b'Delighted to have the support of @TrussLiz and @SayeedaWarsi \xe2\x80\x93 as just announced on @VictoriaLIVE Sign up too at https://t.co/JTX9BojJuZ'
749892068986716161,2016-07-04 09:06:16,b'Thank you @DavidJonesMP for your support and kind article on @ConHome today: https://t.co/Gv1o0OzE3o'
749879089310363652,2016-07-04 08:14:41,b'RT @lucyallan: I voted Leave and I agree: now we need more than just a Brexit PM https://t.co/ACyiVdWCte'
749869317513150464,2016-07-04 07:35:51,b'RT @GuyOpperman: I am backing Theresa May for Prime Minister: So much has happened these past few weeks it is difficult to kno... https://t\xe2\x80\xa6'
749732353757614080,2016-07-03 22:31:37,"b""RT @PHammondMP: Here's why I'm backing @TheresaMay2016 to be our new Leader &amp; Prime Minister. Strong &amp; experienced leadership https://t.co/\xe2\x80\xa6"""
749675426541428736,2016-07-03 18:45:24,"b""RT @EssexCanning: Overwhelming support for @TheresaMay2016 at @halfon4harlowMP's #Harlow #Conservative Association today  - both remainers\xe2\x80\xa6"""
749674948298436609,2016-07-03 18:43:30,"b'RT @theresecoffey: @TheresaMay2016 shows clearly she is best to lead the country, unify the country and proceed carefully to get best deal\xe2\x80\xa6'"
749674428716441600,2016-07-03 18:41:26,b'RT @DamianCollins: I\xe2\x80\x99m standing with Theresa May to make Britain a country that works for everyone. https://t.co/qzQsBV3QuQ  @TheresaMay2016'
749673057208393728,2016-07-03 18:35:59,b'RT @tracey_crouch: Supporting Theresa May for leadership with her experience to navigate us through these choppy waters &amp; commitment to lif\xe2\x80\xa6'
749670226896121857,2016-07-03 18:24:44,"b""Thank you, Sean \xe2\x80\x93 please sign up at https://t.co/JTX9BoBkmx to find out how you can help Theresa's campaign https://t.co/oTQeLPuO0l"""
749666128847265792,2016-07-03 18:08:27,"b""RT @HuddlestonNigel: For the unity of our country &amp; the future of my children I'm backing Theresa May in #ToryLeadership @TheresaMay2016 ht\xe2\x80\xa6"""
749666073729912832,2016-07-03 18:08:14,b'RT @WalkerWorcester: Great to see that all 3 S. Worcs MPs are backing @TheresaMay2016 @HBaldwinMP @HuddlestonNigel @StPeterTheGreat &amp; CF @R\xe2\x80\xa6'
749665450296946688,2016-07-03 18:05:46,"b""Show your support for Theresa's campaign by adding a #Twibbon: https://t.co/0voGYQ4X2A \xe2\x80\x93 thank you!"""
749651605017026560,2016-07-03 17:10:45,"b'WATCH: highlights of Theresa\xe2\x80\x99s #peston interview today, where she stresses Conservative Members must have their say https://t.co/8mEtBd6JBh'"
749611931149807618,2016-07-03 14:33:06,b'RT @ottolenghi: Thumbs up from @TheresaMay2016 - who would have thought.. https://t.co/J5hcpbH5Qq'
